Date & Time,Inside Temp - °C,High Inside Temp - °C,Low Inside Temp - °C,Inside Hum - %,High Inside Hum - %,Low Inside Hum - %,Inside Dew Point - °C,Inside Wet Bulb - °C,Inside Heat Index - °C,Inside High Heat Index - °C,Barometer - mm Hg,High Bar - mm Hg,Low Bar - mm Hg,Absolute Pressure - mm Hg,Temp - °C,High Temp - °C,Low Temp - °C,Hum - %,High Hum - %,Low Hum - %,Dew Point - °C,High Dew Point - °C,Low Dew Point - °C,Wet Bulb - °C,High Wet Bulb - °C,Low Wet Bulb - °C,Avg Wind Speed - m/s,Prevailing Wind Dir,Avg Wind Dir,Wind Run - m,High Wind Speed - m/s,High Wind Direction,Wind Chill - °C,Low Wind Chill - °C,Heat Index - °C,ET - mm,High Heat Index - °C,Thw Index - °C,High Thw Index - °C,Low Thw Index - °C,Thsw Index - °C,High Thsw Index - °C,Low Thsw Index - °C,Rain - mm,High Rain Rate - mm,Solar Rad - W/m^2,High Solar Rad - W/m^2,Solar Energy - Ly,UV Index,High UV Index,UV Dose - MEDs,Heating Degree Days,Cooling Degree Days,AQI,High AQI,PM 1 - ug/m³,High PM 1 - ug/m³,PM 2.5 - ug/m³,High PM 2.5 - ug/m³,PM 10 - ug/m³,High PM 10 - ug/m³,Temp - °C,High Temp - °C,Low Temp - °C,Hum - %,High Hum - %,Low Hum - %,Dew Point - °C,High Dew Point - °C,Low Dew Point - °C,Wet Bulb - °C,High Wet Bulb - °C,Low Wet Bulb - °C,Heat Index - °C,High Heat Index - °C
2/18/2024 20:15,31,31,31,26,27,26,10,18,30,30,763.5,763.5,763.2,706,28,28,27,23,23,23,4,5,4,15,15,14,3,ESE,ESE,0.8,6,ESE,27,27,26,--,26,26,26,26,25,25,25,0,0,0,0,0,0,0,0,0,0.096,36,40,30,33,44,50,54,63,30,30,29,24,24,23,7,7,6,11,12,11,28,28
2/18/2024 20:30,31,31,31,26,26,26,10,18,30,30,763.6,763.6,763.5,706.1,27,28,27,24,24,23,5,5,4,15,15,15,4,ESE,ESE,1.1,7,ESE,26,26,26,0.1,26,25,26,25,24,25,24,0,0,0,0,0,0,0,0,0,0.093,36,41,30,33,45,51,56,67,29,29,29,25,25,24,7,7,6,12,12,11,27,28
2/18/2024 20:45,31,31,31,26,26,26,9,18,29,30,763.8,763.8,763.7,706.3,27,27,27,25,25,24,5,5,5,14,15,14,4,ESE,ESE,0.9,5,SE,26,26,26,--,26,25,25,25,24,24,24,0,0,0,0,0,0,0,0,0,0.091,36,41,30,33,45,51,56,64,29,29,29,25,25,25,7,7,7,12,12,12,27,28
2/18/2024 21:00,31,31,31,26,26,26,9,17,29,29,764,764,763.9,706.5,27,27,26,26,26,25,5,5,5,14,15,14,4,SE,SE,1,5,ESE,26,26,25,--,26,24,25,24,24,24,24,0,0,0,0,0,0,0,0,0,0.086,37,40,31,33,46,50,57,65,29,29,28,26,26,25,7,7,7,12,12,12,27,27
2/18/2024 21:15,30,31,30,26,26,26,9,17,29,29,764.1,764.1,764,706.6,26,26,26,26,26,26,5,5,5,14,14,14,4,SE,ESE,0.9,6,SE,26,26,25,--,25,24,25,24,23,24,23,0,0,0,0,0,0,0,0,0,0.083,37,42,31,34,46,52,58,67,28,29,28,27,27,26,7,7,7,12,12,12,27,27
2/18/2024 21:30,30,30,30,27,27,26,9,17,29,29,764.2,764.2,764.1,706.7,26,26,26,28,28,26,6,6,5,14,14,14,3,ESE,ESE,0.7,5,SE,26,26,25,0.1,25,25,25,24,24,24,23,0,0,0,0,0,0,0,0,0,0.081,37,41,30,34,46,51,57,65,28,28,28,28,28,26,7,8,7,12,12,12,27,27
2/18/2024 21:45,30,30,30,27,27,27,9,17,29,29,764.2,764.2,764.1,706.6,26,26,26,29,29,28,6,6,6,14,14,14,4,SE,SE,1,5,SE,25,25,24,--,25,24,25,24,23,24,23,0,0,0,0,0,0,0,0,0,0.076,36,41,30,33,45,51,56,65,28,28,28,29,29,27,8,8,7,12,12,12,26,27
2/18/2024 22:00,30,30,30,27,27,27,9,17,29,29,764.1,764.1,764,706.6,25,26,25,28,29,28,6,6,6,14,14,14,4,SE,SE,1.1,6,SE,24,24,24,--,24,23,24,23,22,23,22,0,0,0,0,0,0,0,0,0,0.074,35,39,28,32,44,49,54,64,27,28,27,29,29,28,8,8,8,12,12,12,26,26
2/18/2024 22:15,30,30,30,27,27,27,9,17,28,29,764,764.1,764,706.5,25,25,25,30,30,28,6,6,6,14,14,14,4,SE,SE,1.1,6,SE,24,24,24,--,24,23,23,23,22,22,22,0,0,0,0,0,0,0,0,0,0.072,34,38,28,30,43,48,52,61,27,27,27,29,29,29,8,8,8,12,12,12,26,26
2/18/2024 22:30,30,30,30,28,28,27,9,17,28,28,764.1,764.1,764,706.6,25,25,25,31,31,30,6,7,6,14,14,14,3,SE,SE,0.8,5,SE,25,24,24,0.1,24,24,24,23,23,23,22,0,0,0,0,0,0,0,0,0,0.068,34,38,28,30,42,47,52,61,27,27,27,30,31,29,8,8,8,12,13,12,26,26
2/18/2024 22:45,30,30,30,28,28,28,9,17,28,28,764,764.1,764,706.5,25,25,24,32,32,31,7,7,6,14,14,14,3,ESE,ESE,0.8,4,ESE,24,24,24,--,24,23,24,23,22,23,22,0,0,0,0,0,0,0,0,0,0.066,34,37,28,31,42,46,52,60,27,27,26,31,31,30,8,8,8,12,13,12,25,26
2/18/2024 23:00,29,30,29,28,28,28,9,17,28,28,764,764,763.9,706.5,24,25,24,34,34,33,7,8,7,15,15,14,4,SE,SE,1.1,6,SE,23,23,24,--,24,23,23,22,22,22,22,0,0,0,0,0,0,0,0,0,0.064,34,38,27,30,42,47,52,62,26,26,26,32,33,31,8,8,8,13,13,12,25,25
2/18/2024 23:15,29,30,29,29,29,28,9,17,28,28,764.1,764.1,764,706.6,24,25,24,34,34,33,8,8,7,15,15,15,5,SE,SE,1.2,7,SE,23,23,24,--,24,22,23,22,21,22,21,0,0,0,0,0,0,0,0,0,0.064,34,38,28,31,42,47,52,63,26,26,26,34,34,32,9,9,8,13,13,13,25,25
2/18/2024 23:30,29,29,29,29,29,29,9,17,28,28,764,764,764,706.5,24,24,24,36,36,34,8,8,8,15,15,15,5,SE,SE,1.3,7,SE,23,23,24,0.1,24,22,22,22,21,21,21,0,0,0,0,0,0,0,0,0,0.062,34,37,28,31,42,46,52,62,26,26,26,35,35,33,9,9,9,13,13,13,25,25
2/18/2024 23:45,29,29,29,29,29,29,9,17,28,28,764,764.1,764,706.5,24,24,24,36,36,36,8,8,8,15,15,15,5,SE,SE,1.3,7,SE,23,23,23,--,24,22,22,22,21,21,21,0,0,0,0,0,0,0,0,0,0.061,35,38,28,31,44,48,54,61,26,26,26,35,35,35,9,9,9,13,13,13,25,25
2/19/2024 0:00,29,29,29,30,30,29,9,17,28,28,764,764.1,764,706.5,24,24,24,38,38,36,8,9,8,15,15,15,4,SE,SE,1.1,6,SE,23,23,23,--,23,22,22,22,21,21,21,0,0,0,0,0,0,0,0,0,0.059,35,40,28,31,44,50,54,63,26,26,26,36,36,35,9,9,9,13,13,13,25,25
2/19/2024 0:15,29,29,29,30,30,30,10,17,28,28,764,764.1,764,706.5,24,24,23,39,39,38,9,9,8,15,15,15,4,SE,SE,1.1,5,SE,22,22,23,--,23,22,22,22,21,21,21,0,0,0,0,0,0,0,0,0,0.055,34,39,28,31,43,49,53,63,26,26,25,37,37,36,9,10,9,13,13,13,25,25
2/19/2024 0:30,29,29,29,30,30,30,10,17,28,28,763.9,764,763.9,706.4,23,24,23,38,39,38,8,9,8,15,15,15,4,SE,SSE,1,5,SE,23,22,23,0.1,23,22,22,22,21,21,21,0,0,0,0,0,0,0,0,0,0.053,35,39,28,32,44,49,55,72,25,25,25,37,37,36,9,10,9,13,13,13,24,25
2/19/2024 0:45,29,29,29,30,30,30,10,17,28,28,763.9,763.9,763.9,706.3,23,23,23,40,40,38,9,9,8,15,15,15,3,SSE,SSE,0.8,5,SE,23,23,22,--,23,22,23,22,21,22,21,0,0,0,0,0,0,0,0,0,0.052,35,40,28,31,44,50,54,62,25,25,25,37,37,36,9,9,9,13,13,13,24,25
2/19/2024 1:00,29,29,29,31,31,30,10,17,28,28,763.8,763.9,763.8,706.3,23,23,23,41,41,39,9,9,8,15,15,15,4,SSE,SSE,0.9,6,SSE,22,22,22,--,22,22,22,22,21,21,21,0,0,0,0,0,0,0,0,0,0.05,36,41,29,34,45,51,56,67,25,25,25,38,38,37,10,10,9,14,14,13,24,24
2/19/2024 1:15,29,29,29,31,31,31,10,17,28,28,763.8,763.8,763.7,706.2,23,23,23,42,42,41,9,9,9,15,15,15,4,SE,SSE,1,6,SE,22,22,22,--,22,22,22,21,21,21,20,0,0,0,0,0,0,0,0,0,0.048,36,40,29,31,45,50,56,63,25,25,25,39,40,38,10,10,10,14,14,14,24,24
2/19/2024 1:30,29,29,29,31,31,31,10,17,28,28,763.6,763.8,763.6,706.1,23,23,23,43,43,42,10,10,9,15,15,15,4,SSE,SSE,0.9,5,SE,22,22,22,0,22,22,22,21,21,21,20,0,0,0,0,0,0,0,0,0,0.048,35,39,28,31,44,49,54,64,25,25,25,40,40,39,10,10,10,14,14,14,24,24
2/19/2024 1:45,29,29,29,31,31,31,10,17,28,28,763.6,763.6,763.6,706.1,23,23,23,44,44,43,10,10,10,15,15,15,3,SSE,SSE,0.8,5,SE,22,22,22,--,22,22,22,22,21,21,21,0,0,0,0,0,0,0,0,0,0.047,35,38,28,32,44,48,54,65,25,25,25,40,41,40,10,11,10,14,14,14,24,24
2/19/2024 2:00,29,29,29,32,32,31,10,17,28,28,763.4,763.5,763.4,705.9,23,23,23,45,45,44,10,10,10,15,15,15,4,SE,SE,0.9,4,SE,22,22,22,--,22,21,22,21,20,21,20,0,0,0,0,0,0,0,0,0,0.046,35,40,28,31,44,50,54,64,25,25,25,41,41,40,10,10,10,14,14,14,24,24
2/19/2024 2:15,29,29,29,32,32,32,10,17,28,28,763.4,763.4,763.4,705.9,22,23,22,46,46,44,10,10,10,15,15,15,4,SE,SE,0.9,4,SE,22,22,22,--,22,21,22,21,20,21,20,0,0,0,0,0,0,0,0,0,0.043,34,38,28,31,43,48,53,62,24,25,24,42,42,40,10,11,10,14,14,14,24,24
2/19/2024 2:30,29,29,29,32,32,32,10,17,27,28,763.3,763.4,763.3,705.8,22,22,22,47,47,45,10,10,10,15,15,15,3,SE,SSE,0.9,5,SSE,22,22,22,0,22,21,21,21,20,20,20,0,0,0,0,0,0,0,0,0,0.042,34,38,27,30,42,48,52,62,24,24,24,43,43,41,11,11,10,14,14,14,24,24
2/19/2024 2:45,29,29,29,32,32,32,10,17,27,28,763.2,763.3,763.2,705.8,22,22,22,48,48,47,11,11,10,15,15,15,3,SSE,SSE,0.8,5,SSE,22,22,22,--,22,22,22,21,21,21,20,0,0,0,0,0,0,0,0,0,0.042,34,38,27,30,42,47,52,62,24,24,24,44,44,43,11,11,11,15,15,14,24,24
2/19/2024 3:00,28,29,28,33,33,32,10,17,27,27,763.1,763.2,763.1,705.6,22,22,22,49,49,48,11,11,11,15,15,15,4,SSE,SSE,0.9,5,S,22,22,21,--,22,21,22,21,20,21,20,0,0,0,0,0,0,0,0,0,0.041,34,38,27,30,43,48,52,62,24,24,24,45,46,44,11,12,11,15,15,15,24,24
2/19/2024 3:15,28,28,28,33,33,33,11,17,27,27,763,763.1,763,705.5,22,22,22,50,50,49,11,11,11,15,15,15,4,SE,SE,0.9,5,SSE,21,21,21,--,21,20,21,20,19,20,19,0,0,0,0,0,0,0,0,0,0.037,33,37,27,30,42,46,51,63,24,24,24,44,45,44,11,11,11,14,15,14,24,24
2/19/2024 3:30,28,28,28,34,34,33,11,17,27,27,762.9,762.9,762.9,705.5,22,22,22,50,51,50,11,11,11,15,15,15,4,SSE,SSE,0.9,6,SSE,21,21,21,0,21,21,21,20,20,20,19,0,0,0,0,0,0,0,0,0,0.034,34,38,27,30,42,48,52,61,24,24,24,46,46,44,11,11,11,15,15,14,23,24
2/19/2024 3:45,28,28,28,34,34,34,11,17,27,27,762.8,762.9,762.8,705.4,22,22,22,48,50,48,11,11,11,15,15,15,3,S,SSE,0.8,6,SSE,22,21,22,--,22,22,22,21,21,21,20,0,0,0,0,0,0,0,0,0,0.039,33,38,26,29,42,48,52,60,24,24,24,47,47,46,12,12,11,15,15,15,23,23
2/19/2024 4:00,28,28,28,34,34,34,11,17,27,27,762.7,762.8,762.7,705.3,23,23,22,48,48,48,11,11,11,16,16,15,4,S,S,1.1,8,SSE,22,22,22,--,22,21,22,21,20,21,20,0,0,0,0,0,0,0,0,0,0.044,34,38,27,31,43,48,52,61,24,24,24,47,47,46,12,12,12,15,15,15,23,23
2/19/2024 4:15,28,28,28,35,35,34,11,17,27,27,762.7,762.7,762.6,705.2,23,23,22,47,48,47,11,11,11,15,16,15,4,S,SSE,1,9,SSE,22,21,22,--,22,21,21,21,20,20,20,0,0,0,0,0,0,0,0,0,0.045,34,38,27,30,42,47,52,62,24,24,24,46,47,46,11,12,11,15,15,15,23,23
2/19/2024 4:30,28,28,28,35,35,35,11,17,27,27,762.6,762.7,762.6,705.2,22,22,22,46,47,46,10,11,10,15,15,15,4,SSE,SSE,0.9,6,SSE,22,22,22,0,22,21,21,21,20,20,20,0,0,0,0,0,0,0,0,0,0.042,33,37,26,29,41,46,50,61,24,24,24,45,46,45,11,11,11,14,15,14,23,23
2/19/2024 4:45,28,28,28,35,35,35,11,17,27,27,762.7,762.8,762.6,705.3,22,22,22,46,47,46,10,10,10,15,15,15,4,SSE,SSE,1,6,SSE,22,21,22,--,22,21,21,20,20,20,19,0,0,0,0,0,0,0,0,0,0.041,33,37,26,29,41,46,50,61,23,24,23,45,46,45,11,11,11,14,14,14,23,23
2/19/2024 5:00,28,28,28,35,35,35,11,17,27,27,762.8,762.9,762.8,705.4,22,23,22,43,46,43,10,10,9,15,15,15,3,SSE,S,0.7,7,SSE,23,22,22,--,22,22,22,21,21,21,20,0,0,0,0,0,0,0,0,0,0.043,31,35,24,28,38,44,47,55,24,24,23,44,45,43,10,11,10,14,14,14,23,23
2/19/2024 5:15,28,28,28,35,35,35,11,17,27,27,762.8,762.8,762.8,705.4,22,23,22,45,45,44,9,10,9,15,15,15,4,SE,SE,1.1,5,SSE,21,21,21,--,22,20,22,20,19,21,19,0,0,0,0,0,0,0,0,0,0.041,32,36,25,29,39,45,48,62,23,24,23,44,45,44,11,11,10,14,14,14,23,23
2/19/2024 5:30,28,28,28,35,35,35,11,17,27,27,762.9,762.9,762.8,705.4,22,22,22,44,45,44,9,9,9,15,15,14,3,SSE,SSE,0.8,5,SE,22,21,21,0,21,21,21,20,20,20,19,0,0,0,0,0,0,0,0,0,0.039,30,35,24,27,38,44,46,57,23,23,23,44,44,43,10,11,10,14,14,14,23,23
2/19/2024 5:45,28,28,28,35,35,35,11,17,27,27,763,763,762.9,705.5,22,23,22,43,44,43,9,9,9,15,15,14,3,S,S,0.7,6,S,23,22,22,--,22,22,22,21,21,21,20,0,0,0,0,0,0,0,0,0,0.042,31,36,24,28,38,45,46,56,23,23,23,43,44,43,10,10,10,14,14,13,23,23
2/19/2024 6:00,28,28,28,35,35,35,11,17,27,27,763.2,763.2,763,705.7,23,23,22,43,43,43,9,9,9,15,15,15,4,SSE,SSE,0.9,6,SSE,22,22,22,--,22,22,22,21,21,21,20,0,0,0,0,0,0,0,0,0,0.044,31,35,24,28,38,44,47,57,23,23,23,43,44,43,10,10,10,14,14,14,23,23
2/19/2024 6:15,27,28,27,35,35,35,11,17,26,27,763.4,763.4,763.2,705.9,23,23,23,41,42,41,9,9,9,15,15,14,3,S,SSE,0.7,5,SSE,23,22,22,--,22,22,22,22,21,21,21,0,0,0,0,0,0,0,0,0,0.046,31,35,24,28,38,44,46,57,23,23,23,42,43,42,10,10,10,13,14,13,23,23
2/19/2024 6:30,27,28,27,35,35,35,11,17,26,27,763.5,763.5,763.4,706,23,23,22,42,42,41,9,9,9,14,15,14,3,SSE,SSE,0.8,4,SSE,22,22,21,0,22,21,22,21,20,21,20,0,0,0,0,0,0,0,0,0,0.045,31,37,25,30,39,46,47,58,23,23,23,43,43,42,10,10,10,14,14,13,23,23
2/19/2024 6:45,28,28,27,35,35,35,11,17,27,27,763.6,763.6,763.5,706.1,22,22,22,44,44,43,9,9,9,14,14,14,3,SE,SSE,0.8,4,SSE,22,21,21,--,22,21,22,21,20,21,19,0,0,0,0,0,0,0,0,0,0.038,32,36,26,29,40,45,49,58,23,23,23,44,44,43,10,10,10,14,14,14,23,23
2/19/2024 7:00,28,28,28,35,35,35,11,18,27,27,763.8,763.8,763.6,706.3,22,22,22,43,44,43,9,9,9,14,14,14,3,SE,SSE,0.8,4,SSE,22,22,21,--,21,21,21,21,19,20,19,0,0,9,18,0.2,0,0,0,0,0.037,32,36,26,29,40,45,48,60,23,23,23,43,44,43,10,10,10,13,14,13,23,23
2/19/2024 7:15,29,29,28,35,35,35,11,18,28,28,764,764,763.8,706.5,22,22,22,42,44,42,8,9,8,14,14,14,3,SE,SSE,0.7,5,SSE,22,21,21,--,21,21,21,20,20,20,19,0,0,29,42,0.63,0,0,0,0,0.036,32,37,26,29,40,46,49,60,23,23,23,42,44,42,10,10,9,13,14,13,23,23
2/19/2024 7:30,29,29,29,34,35,34,11,18,28,28,764.3,764.3,764,706.8,22,22,22,44,44,40,9,9,8,14,14,14,4,SSW,SSW,0.9,8,S,21,21,21,0.1,21,20,21,20,19,20,19,0,0,60,77,1.29,0,0,0,0,0.039,32,39,26,31,40,49,49,63,23,23,23,44,44,41,10,10,9,13,13,13,22,23
2/19/2024 7:45,29,29,29,34,34,34,12,18,28,28,764.5,764.6,764.3,707,22,22,22,44,44,44,9,9,9,15,15,14,5,SSW,SSW,1.2,9,SSW,21,21,22,--,22,20,20,20,19,19,19,0,0,103,125,2.22,1,1,0.1,0,0.038,36,41,29,33,46,51,56,68,23,23,23,45,45,43,10,10,10,14,14,13,22,22
2/19/2024 8:00,30,30,29,33,34,33,12,18,29,29,764.7,764.7,764.5,707.2,23,23,22,44,44,44,10,10,9,15,15,15,4,SSW,SSW,1.1,9,SSW,22,21,22,--,22,21,21,20,21,21,19,0,0,156,181,3.36,1,1,0.1,0,0.046,37,41,30,33,46,51,57,64,23,24,23,45,45,44,11,11,10,14,14,14,23,23
2/19/2024 8:15,31,31,30,32,33,32,12,19,29,29,764.9,764.9,764.7,707.3,23,23,23,44,45,44,10,10,10,15,15,15,4,SSW,SSW,1,7,SSE,22,22,22,--,22,22,22,21,22,22,21,0,0,209,236,4.51,1,1,0.1,0,0.047,39,45,31,36,48,56,60,69,24,24,23,44,45,44,11,11,11,14,14,14,24,24
2/19/2024 8:30,31,31,31,32,33,32,13,19,30,30,765.1,765.1,764.9,707.6,23,23,23,44,45,44,10,10,10,15,15,15,4,SW,SW,1.1,7,SW,22,22,23,0.2,23,21,22,21,22,22,21,0,0,261,290,5.62,2,2,0.2,0,0.049,42,49,34,38,52,61,65,73,24,24,24,43,44,43,11,11,11,15,15,14,24,24
2/19/2024 8:45,32,32,31,32,32,32,13,20,31,31,765.2,765.3,765.1,707.6,23,24,23,43,45,43,11,11,10,16,16,15,4,SW,SW,1,8,SW,23,22,23,--,23,23,23,21,23,23,21,0,0,320,345,6.88,2,2,0.2,0,0.053,43,49,35,40,54,61,67,75,25,25,24,42,43,42,11,12,11,15,15,15,25,25
2/19/2024 9:00,32,32,32,31,32,31,13,20,32,32,765.5,765.5,765.2,707.9,24,24,24,42,43,42,10,11,10,16,16,16,4,SSW,SSW,1.1,8,S,23,23,24,--,24,23,23,23,23,24,23,0,0,371,396,7.97,2,3,0.2,0,0.061,39,45,32,35,49,56,62,71,26,26,25,41,42,41,12,12,11,15,15,15,25,25
2/19/2024 9:15,33,33,32,30,31,30,13,20,32,32,765.6,765.6,765.5,708,24,25,24,40,42,40,10,11,10,16,16,16,5,SSW,SSW,1.3,9,S,24,23,24,--,24,23,23,22,24,24,23,0,0,423,443,9.1,3,3,0.3,0,0.063,38,42,32,35,48,53,60,68,26,26,26,40,41,40,12,12,11,15,15,15,26,26
2/19/2024 9:30,33,33,33,30,30,30,13,20,32,32,765.8,765.8,765.6,708.2,25,25,25,40,41,39,10,11,10,16,16,16,6,SSW,SSW,1.6,12,SW,23,23,24,0.4,24,22,23,22,23,24,23,0,0,474,497,10.21,3,4,0.3,0,0.068,37,42,30,34,46,52,58,67,26,27,26,40,40,39,12,12,11,15,15,15,26,26
2/19/2024 9:45,34,34,33,29,30,29,13,20,33,33,766,766,765.8,708.4,25,26,25,39,41,38,10,11,10,16,17,16,5,SSW,SSW,1.3,10,SSW,24,23,25,--,25,24,24,22,25,25,23,0,0,525,548,11.29,4,4,0.4,0,0.071,34,40,28,32,43,50,52,65,27,27,26,38,40,38,12,12,11,15,15,15,26,26
2/19/2024 10:00,34,34,34,29,30,29,13,20,33,33,766.1,766.1,766,708.5,26,26,25,37,39,37,10,10,10,16,16,16,5,SSW,SSW,1.2,9,S,25,24,25,--,25,24,24,23,26,26,25,0,0,571,589,12.29,4,4,0.5,0,0.077,31,35,25,28,39,44,48,55,27,28,27,37,38,36,12,12,11,15,15,15,27,27
2/19/2024 10:15,34,34,34,28,29,28,13,21,34,34,766.1,766.2,766.1,708.5,26,26,26,36,37,35,10,10,10,16,17,16,5,SSW,SSW,1.1,8,S,25,25,26,--,26,25,25,24,26,27,26,0,0,613,636,13.18,5,5,0.5,0,0.082,31,36,25,29,39,45,48,56,28,28,28,35,37,35,11,12,11,15,15,15,27,27
2/19/2024 10:30,35,35,34,28,28,28,13,21,34,34,766,766.1,766,708.4,26,27,26,35,36,35,10,10,10,17,17,16,5,S,S,1.2,9,S,26,25,26,0.6,26,25,25,24,27,27,26,0,0,653,668,14.04,5,6,0.6,0,0.084,31,37,25,29,39,46,47,58,29,29,28,34,35,34,11,12,11,15,15,15,28,28
2/19/2024 10:45,35,35,35,27,28,27,13,21,34,34,765.9,766,765.9,708.3,27,27,26,36,36,35,10,10,10,17,17,16,5,SSW,SSW,1.2,8,SSW,26,26,26,--,26,25,25,25,27,27,27,0,0,690,707,14.84,6,6,0.6,0,0.087,33,36,27,29,41,45,50,60,29,29,29,34,35,34,12,12,11,16,16,15,28,28
2/19/2024 11:00,35,35,35,27,27,27,13,21,34,34,765.8,765.9,765.8,708.2,27,28,27,35,36,34,10,11,10,17,17,17,3,S,S,0.9,8,SSE,27,26,26,--,27,26,27,25,28,29,27,0,0,722,731,15.53,6,6,0.7,0,0.093,33,38,27,31,42,48,51,59,30,30,29,32,35,32,12,12,12,16,16,15,29,29
2/19/2024 11:15,35,35,35,27,27,27,13,21,35,35,765.8,765.8,765.7,708.1,27,28,27,35,35,34,11,11,10,17,17,17,4,SSW,SSW,1,7,SSW,27,26,27,--,27,26,26,26,29,29,28,0,0,747,759,16.07,6,7,0.7,0,0.095,34,38,28,31,42,48,52,60,30,31,30,32,33,32,12,12,12,16,16,16,30,30
2/19/2024 11:30,36,36,35,27,27,26,14,21,35,35,765.7,765.8,765.7,708.1,28,28,28,33,35,33,10,11,10,17,17,17,3,SSW,S,0.7,7,SW,28,27,27,0.7,27,27,27,26,30,30,29,0,0,771,784,16.58,7,7,0.7,0,0.101,34,38,28,31,42,47,52,58,31,32,31,30,33,30,12,13,12,16,16,16,31,31
2/19/2024 11:45,36,36,36,26,27,26,13,21,35,35,765.5,765.7,765.5,707.9,29,29,28,31,32,31,10,11,10,17,17,17,4,SE,SSE,1,7,SE,28,28,27,--,28,27,28,27,29,31,29,0,0,793,802,17.07,7,7,0.8,0,0.107,32,36,27,30,40,45,49,57,32,32,32,29,31,29,12,13,12,16,16,16,31,31
2/19/2024 12:00,36,36,35,26,26,26,13,21,35,35,765.3,765.5,765.3,707.7,29,29,28,28,31,28,9,10,9,17,17,17,4,SE,SSE,0.9,9,SE,29,28,28,--,28,28,28,26,31,31,29,0,0,810,814,17.43,7,8,0.8,0,0.108,31,35,26,28,39,44,47,57,32,33,32,28,29,28,12,12,11,16,16,15,31,32
2/19/2024 12:15,36,36,36,26,26,26,13,21,35,35,765,765.3,765,707.4,29,29,29,29,29,28,9,10,9,17,17,17,4,SE,SSE,1,9,SSE,29,29,28,--,28,28,28,28,30,31,30,0,0,820,826,17.64,8,8,0.8,0,0.115,32,36,26,30,40,45,48,59,33,33,33,27,28,26,12,12,11,16,16,15,32,32
2/19/2024 12:30,36,36,36,26,26,26,13,21,35,35,764.7,765,764.7,707.1,30,30,29,28,29,27,9,10,9,17,17,17,4,SE,SSE,0.9,8,SSE,29,29,28,0.8,28,28,28,28,31,31,31,0,0,828,835,17.81,8,8,0.8,0,0.117,31,34,26,29,38,43,47,55,33,34,33,26,28,26,11,12,11,15,16,15,32,32
2/19/2024 12:45,36,36,36,25,26,25,13,21,35,35,764.6,764.7,764.6,707,30,30,30,26,28,26,9,9,8,17,17,17,4,S,S,1,8,S,30,29,29,--,29,28,28,28,31,31,31,0,0,829,833,17.84,8,8,0.8,0,0.121,30,34,25,27,38,43,45,53,34,34,33,25,26,24,11,12,11,15,16,15,33,33
2/19/2024 13:00,36,36,36,25,25,25,13,21,36,36,764.4,764.6,764.4,706.8,30,31,30,26,27,24,9,9,8,17,18,17,3,SSW,SSE,0.8,7,SSE,31,30,29,--,29,29,29,28,32,32,31,0,0,826,833,17.76,8,8,0.8,0,0.126,29,33,25,27,37,41,45,52,34,34,34,24,26,24,11,12,10,15,16,15,33,33
2/19/2024 13:15,37,37,36,25,25,24,13,21,36,36,764.3,764.4,764.2,706.7,30,31,30,27,27,24,9,9,7,17,18,17,5,SE,SE,1.2,8,SE,30,29,29,--,29,28,29,28,31,32,30,0,0,817,826,17.58,8,8,0.8,0,0.123,29,32,24,27,36,40,43,53,34,34,34,24,25,22,11,12,9,15,16,14,33,33
2/19/2024 13:30,37,37,37,24,25,24,13,21,37,37,764,764.2,763.9,706.5,30,31,30,23,27,23,8,9,8,17,17,17,3,SE,S,0.7,7,S,31,30,29,0.8,29,29,29,28,32,32,31,0,0,803,814,17.27,7,8,0.8,0,0.126,28,32,24,27,35,40,42,51,35,35,34,22,24,22,10,12,10,15,16,14,34,34
2/19/2024 13:45,38,38,37,24,24,24,14,22,37,37,763.8,763.9,763.8,706.2,31,31,31,24,24,22,8,8,7,17,17,17,3,SE,S,0.8,8,SE,31,31,29,--,30,29,30,29,32,33,32,0,0,795,807,17.1,7,7,0.8,0,0.133,28,33,24,27,35,41,42,50,35,36,35,23,23,21,11,11,10,15,15,14,34,34
2/19/2024 14:00,38,38,38,24,24,24,14,22,38,38,763.5,763.7,763.5,706,31,31,31,23,24,23,7,8,7,17,17,17,2,ESE,SE,0.6,7,SE,31,31,30,--,30,30,30,29,32,33,32,0,0,766,780,16.49,7,7,0.7,0,0.133,28,31,23,26,34,39,41,49,36,36,35,22,24,21,11,12,10,15,16,15,35,35
2/19/2024 14:15,39,39,38,24,24,24,14,22,38,38,763.2,763.4,763.2,705.8,31,32,31,24,24,23,8,8,7,17,18,17,3,SE,S,0.8,7,SSW,31,31,30,--,30,30,30,29,32,33,32,0,0,738,754,15.87,6,7,0.7,0,0.137,28,31,23,26,35,39,41,52,36,36,36,22,23,22,11,12,11,15,16,15,35,35
2/19/2024 14:30,39,39,39,24,24,24,14,22,39,39,763.1,763.2,763.1,705.6,31,32,31,23,24,22,7,8,7,17,18,17,3,SSW,SW,0.8,7,SW,31,31,29,0.7,30,29,30,29,31,33,31,0,0,710,722,15.28,6,6,0.6,0,0.137,27,31,23,26,34,39,40,51,36,36,36,22,23,21,11,12,10,15,16,14,34,35
